id_municipio,municipio,uf,cnpj_distribuidora,sigla_distribuidora
4120655,Quarto Centenário,PR,4368898000106,COPEL-DIS
4120705,Quatiguá,PR,4368898000106,COPEL-DIS
4120804,Quatro Barras,PR,4368898000106,COPEL-DIS
4120853,Quatro Pontes,PR,4368898000106,COPEL-DIS
4120903,Quedas do Iguaçu,PR,4368898000106,COPEL-DIS
4121000,Querência do Norte,PR,4368898000106,COPEL-DIS
4121109,Quinta do Sol,PR,4368898000106,COPEL-DIS
4121208,Quitandinha,PR,4368898000106,COPEL-DIS
4121257,Ramilândia,PR,4368898000106,COPEL-DIS
4121307,Rancho Alegre,PR,4368898000106,COPEL-DIS
4121356,Rancho Alegre D'Oeste,PR,4368898000106,COPEL-DIS
4121406,Realeza,PR,4368898000106,COPEL-DIS
4121505,Rebouças,PR,4368898000106,COPEL-DIS
4121604,Renascença,PR,4368898000106,COPEL-DIS
4121703,Reserva,PR,4368898000106,COPEL-DIS
4121752,Reserva do Iguaçu,PR,4368898000106,COPEL-DIS
4121802,Ribeirão Claro,PR,53859112000169,CPFL JAGUARI
4121901,Ribeirão do Pinhal,PR,4368898000106,COPEL-DIS
4122008,Rio Azul,PR,4368898000106,COPEL-DIS
4122107,Rio Bom,PR,4368898000106,COPEL-DIS
4122156,Rio Bonito do Iguaçu,PR,4368898000106,COPEL-DIS
4122172,Rio Branco do Ivaí,PR,4368898000106,COPEL-DIS
4122206,Rio Branco do Sul,PR,4368898000106,COPEL-DIS
4122305,Rio Negro,PR,4368898000106,COPEL-DIS
4122404,Rolândia,PR,4368898000106,COPEL-DIS
4122503,Roncador,PR,4368898000106,COPEL-DIS
4122602,Rondon,PR,4368898000106,COPEL-DIS
4122651,Rosário do Ivaí,PR,4368898000106,COPEL-DIS
4122701,Sabáudia,PR,4368898000106,COPEL-DIS
4122800,Salgado Filho,PR,4368898000106,COPEL-DIS
4122909,Salto do Itararé,PR,4368898000106,COPEL-DIS
4123006,Salto do Lontra,PR,4368898000106,COPEL-DIS
4123105,Santa Amélia,PR,4368898000106,COPEL-DIS
4123204,Santa Cecília do Pavão,PR,4368898000106,COPEL-DIS
4123303,Santa Cruz de Monte Castelo,PR,4368898000106,COPEL-DIS
4123402,Santa Fé,PR,4368898000106,COPEL-DIS
4123501,Santa Helena,PR,4368898000106,COPEL-DIS
4123600,Santa Inês,PR,4368898000106,COPEL-DIS
4123709,Santa Isabel do Ivaí,PR,4368898000106,COPEL-DIS
4123808,Santa Izabel do Oeste,PR,4368898000106,COPEL-DIS
4123824,Santa Lúcia,PR,4368898000106,COPEL-DIS
4123857,Santa Maria do Oeste,PR,4368898000106,COPEL-DIS
4123907,Santa Mariana,PR,4368898000106,COPEL-DIS
4123956,Santa Mônica,PR,4368898000106,COPEL-DIS
4124020,Santa Tereza do Oeste,PR,4368898000106,COPEL-DIS
4124053,Santa Terezinha de Itaipu,PR,4368898000106,COPEL-DIS
4124004,Santana do Itararé,PR,4368898000106,COPEL-DIS
4124103,Santo Antônio da Platina,PR,4368898000106,COPEL-DIS
4124202,Santo Antônio do Caiuá,PR,4368898000106,COPEL-DIS
4124301,Santo Antônio do Paraíso,PR,4368898000106,COPEL-DIS
4124400,Santo Antônio do Sudoeste,PR,4368898000106,COPEL-DIS
4124509,Santo Inácio,PR,4368898000106,COPEL-DIS
4126207,Sapopema,PR,4368898000106,COPEL-DIS
4126256,Sarandi,PR,4368898000106,COPEL-DIS
4126272,Saudade do Iguaçu,PR,4368898000106,COPEL-DIS
4126306,Sengés,PR,4368898000106,COPEL-DIS
4126355,Serranópolis do Iguaçu,PR,4368898000106,COPEL-DIS
4126405,Sertaneja,PR,4368898000106,COPEL-DIS
4126504,Sertanópolis,PR,4368898000106,COPEL-DIS
4126603,Siqueira Campos,PR,4368898000106,COPEL-DIS
4126652,Sulina,PR,4368898000106,COPEL-DIS
4124608,São Carlos do Ivaí,PR,4368898000106,COPEL-DIS
4124707,São Jerônimo da Serra,PR,4368898000106,COPEL-DIS
4125209,São Jorge D'Oeste,PR,4368898000106,COPEL-DIS
4125308,São Jorge do Ivaí,PR,4368898000106,COPEL-DIS
4125357,São Jorge do Patrocínio,PR,4368898000106,COPEL-DIS
4125407,São José da Boa Vista,PR,4368898000106,COPEL-DIS
4125456,São José das Palmeiras,PR,4368898000106,COPEL-DIS
4125506,São José dos Pinhais,PR,4368898000106,COPEL-DIS
4124806,São João,PR,4368898000106,COPEL-DIS
4124905,São João do Caiuá,PR,4368898000106,COPEL-DIS
4125001,São João do Ivaí,PR,4368898000106,COPEL-DIS
4125100,São João do Triunfo,PR,4368898000106,COPEL-DIS
4125555,São Manoel do Paraná,PR,4368898000106,COPEL-DIS
4125605,São Mateus do Sul,PR,4368898000106,COPEL-DIS
4125704,São Miguel do Iguaçu,PR,4368898000106,COPEL-DIS
4125753,São Pedro do Iguaçu,PR,4368898000106,COPEL-DIS
4125803,São Pedro do Ivaí,PR,4368898000106,COPEL-DIS
4125902,São Pedro do Paraná,PR,4368898000106,COPEL-DIS
4126009,São Sebastião da Amoreira,PR,4368898000106,COPEL-DIS
4126108,São Tomé,PR,4368898000106,COPEL-DIS
4126678,Tamarana,PR,4368898000106,COPEL-DIS
4126702,Tamboara,PR,4368898000106,COPEL-DIS
4126801,Tapejara,PR,4368898000106,COPEL-DIS
4126900,Tapira,PR,4368898000106,COPEL-DIS
4127007,Teixeira Soares,PR,4368898000106,COPEL-DIS
4127106,Telêmaco Borba,PR,4368898000106,COPEL-DIS
4127205,Terra Boa,PR,4368898000106,COPEL-DIS
4127304,Terra Rica,PR,4368898000106,COPEL-DIS
4127403,Terra Roxa,PR,4368898000106,COPEL-DIS
4127502,Tibagi,PR,4368898000106,COPEL-DIS
4127601,Tijucas do Sul,PR,4368898000106,COPEL-DIS
4127700,Toledo,PR,4368898000106,COPEL-DIS
4127809,Tomazina,PR,4368898000106,COPEL-DIS
4127858,Três Barras do Paraná,PR,4368898000106,COPEL-DIS
4127882,Tunas do Paraná,PR,4368898000106,COPEL-DIS
4127908,Tuneiras do Oeste,PR,4368898000106,COPEL-DIS
4127957,Tupãssi,PR,4368898000106,COPEL-DIS
4127965,Turvo,PR,4368898000106,COPEL-DIS
4128005,Ubiratã,PR,4368898000106,COPEL-DIS
4128104,Umuarama,PR,4368898000106,COPEL-DIS
4128302,Uniflor,PR,4368898000106,COPEL-DIS
4128203,União da Vitória,PR,4368898000106,COPEL-DIS
4128401,Uraí,PR,4368898000106,COPEL-DIS
4128534,Ventania,PR,4368898000106,COPEL-DIS
4128559,Vera Cruz do Oeste,PR,4368898000106,COPEL-DIS
4128609,Verê,PR,4368898000106,COPEL-DIS
4128658,Virmond,PR,4368898000106,COPEL-DIS
4128708,Vitorino,PR,4368898000106,COPEL-DIS
4128500,Wenceslau Braz,PR,4368898000106,COPEL-DIS
4128807,Xambrê,PR,4368898000106,COPEL-DIS
4101150,Ângulo,PR,4368898000106,COPEL-DIS
3300100,Angra dos Reis,RJ,33050071000158,ENEL RJ
3300159,Aperibé,RJ,33050071000158,ENEL RJ
3300209,Araruama,RJ,33050071000158,ENEL RJ
3300225,Areal,RJ,33050071000158,ENEL RJ
3300233,Armação dos Búzios,RJ,33050071000158,ENEL RJ
3300258,Arraial do Cabo,RJ,33050071000158,ENEL RJ
3300407,Barra Mansa,RJ,60444437000146,LIGHT SESA
3300308,Barra do Piraí,RJ,60444437000146,LIGHT SESA
3300456,Belford Roxo,RJ,60444437000146,LIGHT SESA
3300506,Bom Jardim,RJ,33050071000158,ENEL RJ
3300605,Bom Jesus do Itabapoana,RJ,33050071000158,ENEL RJ
3300704,Cabo Frio,RJ,33050071000158,ENEL RJ
3300803,Cachoeiras de Macacu,RJ,33050071000158,ENEL RJ
3300902,Cambuci,RJ,33050071000158,ENEL RJ
3301009,Campos dos Goytacazes,RJ,33050071000158,ENEL RJ
3301108,Cantagalo,RJ,33050071000158,ENEL RJ
3300936,Carapebus,RJ,33050071000158,ENEL RJ
3301157,Cardoso Moreira,RJ,33050071000158,ENEL RJ
3301207,Carmo,RJ,33050071000158,ENEL RJ
3301306,Casimiro de Abreu,RJ,33050071000158,ENEL RJ
3300951,Comendador Levy Gasparian,RJ,60444437000146,LIGHT SESA
3301405,Conceição de Macabu,RJ,33050071000158,ENEL RJ
3301504,Cordeiro,RJ,33050071000158,ENEL RJ
3301603,Duas Barras,RJ,33050071000158,ENEL RJ
3301702,Duque de Caxias,RJ,60444437000146,LIGHT SESA
3301801,Engenheiro Paulo de Frontin,RJ,60444437000146,LIGHT SESA
3301850,Guapimirim,RJ,33050071000158,ENEL RJ
3301876,Iguaba Grande,RJ,33050071000158,ENEL RJ
3301900,Itaboraí,RJ,33050071000158,ENEL RJ
3302007,Itaguaí,RJ,60444437000146,LIGHT SESA
3302056,Italva,RJ,33050071000158,ENEL RJ
3302106,Itaocara,RJ,33050071000158,ENEL RJ
3302205,Itaperuna,RJ,33050071000158,ENEL RJ
3302254,Itatiaia,RJ,33050071000158,ENEL RJ
3302270,Japeri,RJ,60444437000146,LIGHT SESA
3302304,Laje do Muriaé,RJ,33050071000158,ENEL RJ
3302403,Macaé,RJ,33050071000158,ENEL RJ
3302452,Macuco,RJ,33050071000158,ENEL RJ
3302502,Magé,RJ,33050071000158,ENEL RJ
3302601,Mangaratiba,RJ,33050071000158,ENEL RJ
3302700,Maricá,RJ,33050071000158,ENEL RJ
3302809,Mendes,RJ,60444437000146,LIGHT SESA
3302858,Mesquita,RJ,60444437000146,LIGHT SESA
3302908,Miguel Pereira,RJ,60444437000146,LIGHT SESA
3303005,Miracema,RJ,33050071000158,ENEL RJ
3303104,Natividade,RJ,33050071000158,ENEL RJ
3303203,Nilópolis,RJ,60444437000146,LIGHT SESA
3303302,Niterói,RJ,33050071000158,ENEL RJ
3303401,Nova Friburgo,RJ,33249046000106,ENF
3303500,Nova Iguaçu,RJ,60444437000146,LIGHT SESA
3303609,Paracambi,RJ,60444437000146,LIGHT SESA
3303807,Paraty,RJ,33050071000158,ENEL RJ
3303708,Paraíba do Sul,RJ,33050071000158,ENEL RJ
3303856,Paty do Alferes,RJ,60444437000146,LIGHT SESA
3303906,Petrópolis,RJ,33050071000158,ENEL RJ
3303955,Pinheiral,RJ,60444437000146,LIGHT SESA
3304003,Piraí,RJ,60444437000146,LIGHT SESA
3304102,Porciúncula,RJ,33050071000158,ENEL RJ
3304110,Porto Real,RJ,33050071000158,ENEL RJ
3304128,Quatis,RJ,60444437000146,LIGHT SESA
3304144,Queimados,RJ,60444437000146,LIGHT SESA
3304151,Quissamã,RJ,33050071000158,ENEL RJ
3304201,Resende,RJ,33050071000158,ENEL RJ
3304300,Rio Bonito,RJ,33050071000158,ENEL RJ
3304409,Rio Claro,RJ,60444437000146,LIGHT SESA
3304508,Rio das Flores,RJ,60444437000146,LIGHT SESA
3304524,Rio das Ostras,RJ,33050071000158,ENEL RJ
3304557,Rio de Janeiro,RJ,60444437000146,LIGHT SESA
3304607,Santa Maria Madalena,RJ,33050071000158,ENEL RJ
3304706,Santo Antônio de Pádua,RJ,33050071000158,ENEL RJ
3305406,Sapucaia,RJ,60444437000146,LIGHT SESA
3305505,Saquarema,RJ,33050071000158,ENEL RJ
3305554,Seropédica,RJ,60444437000146,LIGHT SESA
3305604,Silva Jardim,RJ,33050071000158,ENEL RJ
3305703,Sumidouro,RJ,33050071000158,ENEL RJ
3304805,São Fidélis,RJ,33050071000158,ENEL RJ
3304755,São Francisco de Itabapoana,RJ,33050071000158,ENEL RJ
3304904,São Gonçalo,RJ,33050071000158,ENEL RJ
3305133,São José de Ubá,RJ,33050071000158,ENEL RJ
3305158,São José do Vale do Rio Preto,RJ,33050071000158,ENEL RJ
3305000,São João da Barra,RJ,33050071000158,ENEL RJ
3305109,São João de Meriti,RJ,60444437000146,LIGHT SESA
3305208,São Pedro da Aldeia,RJ,33050071000158,ENEL RJ
3305307,São Sebastião do Alto,RJ,33050071000158,ENEL RJ
3305752,Tanguá,RJ,33050071000158,ENEL RJ
3305802,Teresópolis,RJ,33050071000158,ENEL RJ
3305901,Trajano de Moraes,RJ,33050071000158,ENEL RJ
3306008,Três Rios,RJ,60444437000146,LIGHT SESA
3306107,Valença,RJ,60444437000146,LIGHT SESA
3306156,Varre-Sai,RJ,33050071000158,ENEL RJ
3306206,Vassouras,RJ,60444437000146,LIGHT SESA
3306305,Volta Redonda,RJ,60444437000146,LIGHT SESA
2400109,Acari,RN,8324196000181,COSERN
2400307,Afonso Bezerra,RN,8324196000181,COSERN
2400505,Alexandria,RN,8324196000181,COSERN
2400604,Almino Afonso,RN,8324196000181,COSERN
2400703,Alto do Rodrigues,RN,8324196000181,COSERN
2400802,Angicos,RN,8324196000181,COSERN
2400901,Antônio Martins,RN,8324196000181,COSERN
2401008,Apodi,RN,8324196000181,COSERN
2401107,Areia Branca,RN,8324196000181,COSERN
2401206,Arez,RN,8324196000181,COSERN
2400208,Açu,RN,8324196000181,COSERN
2401453,Baraúna,RN,8324196000181,COSERN
2401503,Barcelona,RN,8324196000181,COSERN
2401404,Baía Formosa,RN,8324196000181,COSERN
2401602,Bento Fernandes,RN,8324196000181,COSERN
2405306,Boa Saúde,RN,8324196000181,COSERN
2401651,Bodó,RN,8324196000181,COSERN
2401701,Bom Jesus,RN,8324196000181,COSERN
2401800,Brejinho,RN,8324196000181,COSERN
2402006,Caicó,RN,8324196000181,COSERN
2401859,Caiçara do Norte,RN,8324196000181,COSERN
2401909,Caiçara do Rio do Vento,RN,8324196000181,COSERN
2401305,Campo Grande,RN,8324196000181,COSERN
2402105,Campo Redondo,RN,8324196000181,COSERN
2402204,Canguaretama,RN,8324196000181,COSERN
2402303,Caraúbas,RN,8324196000181,COSERN
2402501,Carnaubais,RN,8324196000181,COSERN
2402402,Carnaúba dos Dantas,RN,8324196000181,COSERN
2402600,Ceará-Mirim,RN,8324196000181,COSERN
2402709,Cerro Corá,RN,8324196000181,COSERN
2402808,Coronel Ezequiel,RN,8324196000181,COSERN
2402907,Coronel João Pessoa,RN,8324196000181,COSERN
2403004,Cruzeta,RN,8324196000181,COSERN
2403103,Currais Novos,RN,8324196000181,COSERN
2403202,Doutor Severiano,RN,8324196000181,COSERN
2403301,Encanto,RN,8324196000181,COSERN
2403400,Equador,RN,8324196000181,COSERN
2403509,Espírito Santo,RN,8324196000181,COSERN
2403608,Extremoz,RN,8324196000181,COSERN
2403707,Felipe Guerra,RN,8324196000181,COSERN
2403756,Fernando Pedroza,RN,8324196000181,COSERN
2403806,Florânia,RN,8324196000181,COSERN
2403905,Francisco Dantas,RN,8324196000181,COSERN
2404002,Frutuoso Gomes,RN,8324196000181,COSERN
2404101,Galinhos,RN,8324196000181,COSERN
2404200,Goianinha,RN,8324196000181,COSERN
2404309,Governador Dix-Sept Rosado,RN,8324196000181,COSERN
2404408,Grossos,RN,8324196000181,COSERN
2404507,Guamaré,RN,8324196000181,COSERN
2404606,Ielmo Marinho,RN,8324196000181,COSERN
2404705,Ipanguaçu,RN,8324196000181,COSERN
2404804,Ipueira,RN,8324196000181,COSERN
2404853,Itajá,RN,8324196000181,COSERN
2404903,Itaú,RN,8324196000181,COSERN
2405108,Jandaíra,RN,8324196000181,COSERN
2405207,Janduís,RN,8324196000181,COSERN
2405405,Japi,RN,8324196000181,COSERN
2405504,Jardim de Angicos,RN,8324196000181,COSERN
2405603,Jardim de Piranhas,RN,8324196000181,COSERN
2405702,Jardim do Seridó,RN,8324196000181,COSERN
2405009,Jaçanã,RN,8324196000181,COSERN
2406007,José da Penha,RN,8324196000181,COSERN
2405801,João Câmara,RN,8324196000181,COSERN
2405900,João Dias,RN,8324196000181,COSERN
2406106,Jucurutu,RN,8324196000181,COSERN
2406155,Jundiá,RN,8324196000181,COSERN
2406205,Lagoa D'Anta,RN,8324196000181,COSERN
2406502,Lagoa Nova,RN,8324196000181,COSERN
2406601,Lagoa Salgada,RN,8324196000181,COSERN
2406304,Lagoa de Pedras,RN,8324196000181,COSERN
2406403,Lagoa de Velhos,RN,8324196000181,COSERN
2406700,Lajes,RN,8324196000181,COSERN
2406809,Lajes Pintadas,RN,8324196000181,COSERN
2406908,Lucrécia,RN,8324196000181,COSERN
2407005,Luís Gomes,RN,8324196000181,COSERN
2407203,Macau,RN,8324196000181,COSERN
2407104,Macaíba,RN,8324196000181,COSERN
2407252,Major Sales,RN,8324196000181,COSERN
2407302,Marcelino Vieira,RN,8324196000181,COSERN
2407401,Martins,RN,8324196000181,COSERN
2407500,Maxaranguape,RN,8324196000181,COSERN
2407609,Messias Targino,RN,8324196000181,COSERN
2407708,Montanhas,RN,8324196000181,COSERN
2407807,Monte Alegre,RN,8324196000181,COSERN
2407906,Monte das Gameleiras,RN,8324196000181,COSERN
2408003,Mossoró,RN,8324196000181,COSERN
2408102,Natal,RN,8324196000181,COSERN
2408300,Nova Cruz,RN,8324196000181,COSERN
2408201,Nísia Floresta,RN,8324196000181,COSERN
2408409,Olho-D'Água do Borges,RN,8324196000181,COSERN
2408508,Ouro Branco,RN,8324196000181,COSERN
2408607,Paraná,RN,8324196000181,COSERN
2408805,Parazinho,RN,8324196000181,COSERN
2408706,Paraú,RN,8324196000181,COSERN
2408904,Parelhas,RN,8324196000181,COSERN
2403251,Parnamirim,RN,8324196000181,COSERN
2409100,Passa e Fica,RN,8324196000181,COSERN
2409209,Passagem,RN,8324196000181,COSERN
2409308,Patu,RN,8324196000181,COSERN
2409407,Pau dos Ferros,RN,8324196000181,COSERN
2409506,Pedra Grande,RN,8324196000181,COSERN
2409605,Pedra Preta,RN,8324196000181,COSERN
2409704,Pedro Avelino,RN,8324196000181,COSERN
2409803,Pedro Velho,RN,8324196000181,COSERN
2409902,Pendências,RN,8324196000181,COSERN
2410009,Pilões,RN,8324196000181,COSERN
2410207,Portalegre,RN,8324196000181,COSERN
2410256,Porto do Mangue,RN,8324196000181,COSERN
2410108,Poço Branco,RN,8324196000181,COSERN
2410405,Pureza,RN,8324196000181,COSERN
2410504,Rafael Fernandes,RN,8324196000181,COSERN
2410603,Rafael Godeiro,RN,8324196000181,COSERN
2410702,Riacho da Cruz,RN,8324196000181,COSERN
2410801,Riacho de Santana,RN,8324196000181,COSERN
2410900,Riachuelo,RN,8324196000181,COSERN
2408953,Rio do Fogo,RN,8324196000181,COSERN
2411007,Rodolfo Fernandes,RN,8324196000181,COSERN
2411106,Ruy Barbosa,RN,8324196000181,COSERN
2411205,Santa Cruz,RN,8324196000181,COSERN
2409332,Santa Maria,RN,8324196000181,COSERN
2411403,Santana do Matos,RN,8324196000181,COSERN
2411429,Santana do Seridó,RN,8324196000181,COSERN
2411502,Santo Antônio,RN,8324196000181,COSERN
2413102,Senador Elói de Souza,RN,8324196000181,COSERN
2413201,Senador Georgino Avelino,RN,8324196000181,COSERN
2410306,Serra Caiada,RN,8324196000181,COSERN
2413409,Serra Negra do Norte,RN,8324196000181,COSERN
2413300,Serra de São Bento,RN,8324196000181,COSERN
2413359,Serra do Mel,RN,8324196000181,COSERN
2413508,Serrinha,RN,8324196000181,COSERN
2413557,Serrinha dos Pintos,RN,8324196000181,COSERN
2413607,Severiano Melo,RN,8324196000181,COSERN
2411601,São Bento do Norte,RN,8324196000181,COSERN
2411700,São Bento do Trairí,RN,8324196000181,COSERN
2411809,São Fernando,RN,8324196000181,COSERN
2411908,São Francisco do Oeste,RN,8324196000181,COSERN
2412005,São Gonçalo do Amarante,RN,8324196000181,COSERN
2412203,São José de Mipibu,RN,8324196000181,COSERN
2412302,São José do Campestre,RN,8324196000181,COSERN
2412401,São José do Seridó,RN,8324196000181,COSERN
2412104,São João do Sabugi,RN,8324196000181,COSERN
2412500,São Miguel,RN,8324196000181,COSERN
2412559,São Miguel do Gostoso,RN,8324196000181,COSERN
2412609,São Paulo do Potengi,RN,8324196000181,COSERN
2412708,São Pedro,RN,8324196000181,COSERN
2412807,São Rafael,RN,8324196000181,COSERN
2412906,São Tomé,RN,8324196000181,COSERN
2413003,São Vicente,RN,8324196000181,COSERN
2413706,Sítio Novo,RN,8324196000181,COSERN
2413805,Taboleiro Grande,RN,8324196000181,COSERN
2413904,Taipu,RN,8324196000181,COSERN
2414001,Tangará,RN,8324196000181,COSERN
2414100,Tenente Ananias,RN,8324196000181,COSERN
2414159,Tenente Laurentino Cruz,RN,8324196000181,COSERN
2411056,Tibau,RN,8324196000181,COSERN
2414209,Tibau do Sul,RN,8324196000181,COSERN
2414308,Timbaúba dos Batistas,RN,8324196000181,COSERN
2414407,Touros,RN,8324196000181,COSERN
2414456,Triunfo Potiguar,RN,8324196000181,COSERN
2414506,Umarizal,RN,8324196000181,COSERN
2414605,Upanema,RN,8324196000181,COSERN
2414753,Venha-Ver,RN,8324196000181,COSERN
2414803,Vera Cruz,RN,8324196000181,COSERN
2415008,Vila Flor,RN,8324196000181,COSERN
2414902,Viçosa,RN,8324196000181,COSERN
2414704,Várzea,RN,8324196000181,COSERN
2400406,Água Nova,RN,8324196000181,COSERN
1100015,Alta Floresta D'Oeste,RO,5914650000166,ERO
1100379,Alto Alegre dos Parecis,RO,5914650000166,ERO
1100403,Alto Paraíso,RO,5914650000166,ERO
1100346,Alvorada D'Oeste,RO,5914650000166,ERO
1100023,Ariquemes,RO,5914650000166,ERO
1100452,Buritis,RO,5914650000166,ERO
1100031,Cabixi,RO,5914650000166,ERO
1100601,Cacaulândia,RO,5914650000166,ERO
1100049,Cacoal,RO,5914650000166,ERO
1100700,Campo Novo de Rondônia,RO,5914650000166,ERO
1100809,Candeias do Jamari,RO,5914650000166,ERO
1100908,Castanheiras,RO,5914650000166,ERO
1100056,Cerejeiras,RO,5914650000166,ERO
1100924,Chupinguaia,RO,5914650000166,ERO
1100064,Colorado do Oeste,RO,5914650000166,ERO
1100072,Corumbiara,RO,5914650000166,ERO
1100080,Costa Marques,RO,5914650000166,ERO
1100940,Cujubim,RO,5914650000166,ERO
1100098,Espigão D'Oeste,RO,5914650000166,ERO
1101005,Governador Jorge Teixeira,RO,5914650000166,ERO
1100106,Guajará-Mirim,RO,5914650000166,ERO
1101104,Itapuã do Oeste,RO,5914650000166,ERO
1100114,Jaru,RO,5914650000166,ERO
1100122,Ji-Paraná,RO,5914650000166,ERO
1100130,Machadinho D'Oeste,RO,5914650000166,ERO
1101203,Ministro Andreazza,RO,5914650000166,ERO
1101302,Mirante da Serra,RO,5914650000166,ERO
1101401,Monte Negro,RO,5914650000166,ERO
1100148,Nova Brasilândia D'Oeste,RO,5914650000166,ERO
1100338,Nova Mamoré,RO,5914650000166,ERO
1101435,Nova União,RO,5914650000166,ERO
1100502,Novo Horizonte do Oeste,RO,5914650000166,ERO
1100155,Ouro Preto do Oeste,RO,5914650000166,ERO
1101450,Parecis,RO,5914650000166,ERO
1100189,Pimenta Bueno,RO,5914650000166,ERO
1101468,Pimenteiras do Oeste,RO,5914650000166,ERO
1100205,Porto Velho,RO,5914650000166,ERO
1100254,Presidente Médici,RO,5914650000166,ERO
1101476,Primavera de Rondônia,RO,5914650000166,ERO
1100262,Rio Crespo,RO,5914650000166,ERO
1100288,Rolim de Moura,RO,5914650000166,ERO
1100296,Santa Luzia D'Oeste,RO,5914650000166,ERO
1101500,Seringueiras,RO,5914650000166,ERO
1101484,São Felipe D'Oeste,RO,5914650000166,ERO
1101492,São Francisco do Guaporé,RO,5914650000166,ERO
1100320,São Miguel do Guaporé,RO,5914650000166,ERO
1101559,Teixeirópolis,RO,5914650000166,ERO
1101609,Theobroma,RO,5914650000166,ERO
1101708,Urupá,RO,5914650000166,ERO
1101757,Vale do Anari,RO,5914650000166,ERO
1101807,Vale do Paraíso,RO,5914650000166,ERO
1100304,Vilhena,RO,5914650000166,ERO
1400050,Alto Alegre,RR,5938444000196,CERR
1400027,Amajari,RR,2341470000144,ÂMBAR ENERGIA RR
1400100,Boa Vista,RR,2341470000144,ÂMBAR ENERGIA RR
1400159,Bonfim,RR,2341470000144,ÂMBAR ENERGIA RR
1400175,Cantá,RR,5938444000196,CERR
1400209,Caracaraí,RR,2341470000144,ÂMBAR ENERGIA RR
1400233,Caroebe,RR,2341470000144,ÂMBAR ENERGIA RR
1400282,Iracema,RR,2341470000144,ÂMBAR ENERGIA RR
1400308,Mucajaí,RR,2341470000144,ÂMBAR ENERGIA RR
1400407,Normandia,RR,2341470000144,ÂMBAR ENERGIA RR
1400456,Pacaraima,RR,2341470000144,ÂMBAR ENERGIA RR
1400472,Rorainópolis,RR,2341470000144,ÂMBAR ENERGIA RR
1400506,São João da Baliza,RR,2341470000144,ÂMBAR ENERGIA RR
1400605,São Luiz,RR,2341470000144,ÂMBAR ENERGIA RR
1400704,Uiramutã,RR,2341470000144,ÂMBAR ENERGIA RR
4300034,Aceguá,RS,87462750000163,COOPERSUL
4300109,Agudo,RS,2016440000162,RGE SUL
4300208,Ajuricaba,RS,2016439000138,RGE
4300307,Alecrim,RS,2016439000138,RGE
4300406,Alegrete,RS,2016440000162,RGE SUL
4300455,Alegria,RS,2016439000138,RGE
4300471,Almirante Tamandaré do Sul,RS,88446034000155,ELETROCAR
4300505,Alpestre,RS,2016439000138,RGE
4300554,Alto Alegre,RS,2016439000138,RGE
4300570,Alto Feliz,RS,2016439000138,RGE
4300604,Alvorada,RS,8467115000100,CEEE-D
4300638,Amaral Ferrador,RS,8467115000100,CEEE-D
4300646,Ametista do Sul,RS,2016439000138,RGE
4300661,André da Rocha,RS,2016439000138,RGE
4300703,Anta Gorda,RS,2016439000138,RGE
4300802,Antônio Prado,RS,2016439000138,RGE
4300851,Arambaré,RS,8467115000100,CEEE-D
4300877,Araricá,RS,2016440000162,RGE SUL
4300901,Aratiba,RS,2016439000138,RGE
4301305,Arroio Grande,RS,8467115000100,CEEE-D
4301008,Arroio do Meio,RS,2016440000162,RGE SUL
4301073,Arroio do Padre,RS,8467115000100,CEEE-D
4301057,Arroio do Sal,RS,8467115000100,CEEE-D
4301206,Arroio do Tigre,RS,2016440000162,RGE SUL
4301107,Arroio dos Ratos,RS,8467115000100,CEEE-D
4301404,Arvorezinha,RS,2016439000138,RGE
4301503,Augusto Pestana,RS,2016439000138,RGE
4301602,Bagé,RS,8467115000100,CEEE-D
4301636,Balneário Pinhal,RS,8467115000100,CEEE-D
4301958,Barra Funda,RS,2016439000138,RGE
4301859,Barra do Guarita,RS,2016439000138,RGE
4301875,Barra do Quaraí,RS,2016440000162,RGE SUL
4301909,Barra do Ribeiro,RS,8467115000100,CEEE-D
4301925,Barra do Rio Azul,RS,2016439000138,RGE
4301800,Barracão,RS,2016439000138,RGE
4302006,Barros Cassal,RS,2016439000138,RGE
